kind,lang,source_token,source_query_text,qid,wikidata_label,wikidata_aliases_json,mt_nllb,mt_madlad,mt_salamandra,vote_threshold,sim_nllb_madlad,sim_nllb_salamandra,sim_madlad_salamandra,agree_nllb_madlad,agree_nllb_salamandra,agree_madlad_salamandra,mt_voted,final_text,final_source,processed_at,cos_en_nllb,cos_en_madlad,cos_en_salamandra,gte_winner,lang_nllb,lang_madlad,lang_salamandra,output_token
entity,gl,Silvio_Berlusconi,Silvio Berlusconi,Q11860,,[],Silvio Berlusconi,Silvio Berlusconi,Silvio Berlusconi,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Silvio Berlusconi,Silvio Berlusconi,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,es,es,es,Silvio_Berlusconi
entity,gl,Simon_&_Schuster,Simon & Schuster,Q1756332,,[],Simon & Schuster,Simon & Schuster,Simon & Schuster,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Simon & Schuster,Simon & Schuster,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,es,es,es,Simon_&_Schuster
entity,gl,Singapore,Singapore,Q334,,[],Cingapura,Singapurworld. kgm,Singapur,0.9,0.5185,0.8235,0.6154,0.0,0.0,0.0,Singapur,Singapur,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.91413152217865,0.7466962337493896,0.9771550893783568,salamandra,sv,sv,sv,Singapur
entity,gl,Singapore_dollar,Singapore dollar,Q190951,,[],Dólar de Singapur,Dólar de Singapur,Dólar de Singapur,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Dólar de Singapur,Dólar de Singapur,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9227750301361084,0.9227750301361084,0.9227750301361084,nllb,es,es,es,Dólar_de_Singapur
entity,gl,Singing,Singing,Q27939,,[],Cantar,Cantando,Cantar,0.9,0.7143,1.0,0.7143,0.0,1.0,0.0,Cantar,Cantar,mt_vote,2026-03-05T13:57:16,,,,,en,en,en,Cantar
entity,gl,Siniša_Mihajlović,Siniša Mihajlović,Q294351,,[],Siniša Mihajlović,Siniša Mihajlović,Siniša Mihajlović,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Siniša Mihajlović,Siniša Mihajlović,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,hr,hr,hr,Siniša_Mihajlović
entity,gl,Siomay,Siomay,Q7525342,,[],Siomay,Siomayphilippines. kgm,Siomay,0.9,0.4286,1.0,0.4286,0.0,1.0,0.0,Siomay,Siomay,mt_vote,2026-03-05T13:57:18,,,,,en,en,en,Siomay
entity,gl,Ska,Ska,Q54365,,[],Ska,Ska,Ska,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Ska,Ska,mt_vote,2026-03-05T13:57:19,,,,,en,en,en,Ska
entity,gl,Ska_punk,Ska punk,Q460674,,[],Ska punk,Ska punk,Ska punk,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Ska punk,Ska punk,mt_vote,2026-03-05T13:57:24,,,,,en,en,en,Ska_punk
entity,gl,Slavey_language,Slavey language,,,[],Lingua eslava,SlaveyLanguage,Idioma eslavo,0.9,0.0,0.6154,0.0,0.0,0.0,0.0,Lingua eslava,Lingua eslava,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.853263795375824,,0.8429503440856934,nllb,eu,en,es,Lingua_eslava
entity,gl,Sludge_metal,Sludge metal,Q720959,,[],Metal de lodo,Lodo metálico,sludge metal,0.9,0.3077,0.0,0.0,0.0,0.0,0.0,Metal de lodo,Metal de lodo,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7963265180587769,0.7844723463058472,,nllb,es,gl,en,Metal_de_lodo
entity,gl,Smilodon,Smilodon,Q188717,,[],Smilodon,Smilodon,Smilodon,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Smilodon,Smilodon,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,ro,ro,ro,Smilodon
entity,gl,Socialist_Party_(Netherlands),Socialist Party (Netherlands),,,[],Partido Socialista (Países Baixos),Partido Socialista (Países Baixos),Partido Socialista (Países Baixos),0.9,1.0,1.0,1.0,1.0,1.0,1.0,Partido Socialista (Países Baixos),Partido Socialista (Países Baixos),mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9074546694755554,0.9074546694755554,0.9074546694755554,nllb,pt,pt,pt,Partido_Socialista_(Países_Baixos)
entity,gl,Socialist_Republic_of_Serbia,Socialist Republic of Serbia,Q269864,,[],República Socialista de Serbia,República Socialista de Serbiaworld. kgm,República Socialista de Serbia,0.9,0.8571,1.0,0.8571,0.0,1.0,0.0,República Socialista de Serbia,República Socialista de Serbia,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9599093198776244,0.8926091194152832,0.9599093198776244,nllb,es,es,es,República_Socialista_de_Serbia
entity,gl,Soho_Press,Soho Press,Q7554766,,[],Soho Press,Soho Press (en inglés).,Soho Press,0.9,0.6061,1.0,0.6061,0.0,1.0,0.0,Soho Press,Soho Press,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,0.9281315803527832,1.0,nllb,cs,hu,cs,Soho_Press
entity,gl,Solanaceae,Solanaceae,Q134172,,[],Solanáceas,Solanaceas,Solanaceae,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Solanáceas,Solanáceas,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7346206903457642,,,nllb,ga,en,en,Solanáceas
entity,gl,Solanales,Solanales,Q21723,,[],Solanales,Solanalesphilippines. kgm,Solanales,0.9,0.5294,1.0,0.5294,0.0,1.0,0.0,Solanales,Solanales,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,0.7268731594085693,1.0,nllb,es,es,es,Solanales
entity,gl,Solanum,Solanum,Q146555,,[],Solanum,Solanum,Solanum,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Solanum,Solanum,mt_vote,2026-03-05T13:57:32,,,,,en,en,en,Solanum
entity,gl,Songwriter,Songwriter,Q753110,,[],Compositor,Compositor,Compositor,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Compositor,Compositor,mt_vote,2026-03-05T13:57:33,,,,,en,en,en,Compositor
entity,gl,Sony_Corporation,Sony Corporation,Q17315788,,[],Sony Corporation,Sony Corporation,Sony Corporation,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sony Corporation,Sony Corporation,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,pl,pl,pl,Sony_Corporation
entity,gl,Sony_Music_Entertainment,Sony Music Entertainment,,,[],Sony Music Entertainment,Sony Music Entertainment (en inglés).,Sony Music Entertainment,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Sony Music Entertainment (en inglés).,Sony Music Entertainment (en inglés).,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,,0.8742822408676147,,madlad,en,hu,en,Sony_Music_Entertainment_(en_inglés).
entity,gl,Soul_music,Soul music,Q105045925,,[],Música soul,Soul,Música soul,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Música soul,Música soul,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8800033330917358,,0.8800033330917358,nllb,ga,en,ga,Música_soul
entity,gl,Soup,Soup,Q41415,,[],Sopa,Sopa,Sopa,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sopa,Sopa,mt_vote,2026-03-05T13:57:41,,,,,en,en,en,Sopa
entity,gl,Sour_cream,Sour cream,Q840171,,[],Crema ácida,Crema agria,Crema agria,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Crema ácida,Crema ácida,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7151622772216797,,,nllb,hu,en,en,Crema_ácida
entity,gl,South-East_Asian_theatre_of_World_War_II,South-East Asian theatre of World War II,,,[],Teatro do sudeste asiático da Segunda Guerra Mundial,Teatro do sueste asiático da Segunda Guerra Mundial,Teatro do sueste asiático durante a Segunda Guerra Mundial,0.9,0.9903,0.9273,0.9358,1.0,1.0,1.0,Teatro do sudeste asiático da Segunda Guerra Mundial,Teatro do sudeste asiático da Segunda Guerra Mundial,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8635343909263611,0.8397996425628662,0.8304444551467896,nllb,gl,gl,gl,Teatro_do_sudeste_asiático_da_Segunda_Guerra_Mundial
entity,gl,South_Africa,South Africa,Q258,,[],África do Sur,Suráfricaworld. kgm,Sudáfrica,0.9,0.4375,0.5455,0.5714,0.0,0.0,0.0,Sudáfrica,Sudáfrica,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8968579769134521,0.7651439309120178,0.9819923639297484,salamandra,pt,hu,hu,Sudáfrica
entity,gl,South_Capitol_Street,South Capitol Street,Q7566511,,[],Rúa Capitol Sur,South Capitol StreetCity in California USA,South Capitol Street,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Rúa Capitol Sur,Rúa Capitol Sur,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9145665168762208,,,nllb,is,en,en,Rúa_Capitol_Sur
entity,gl,South_German_gulden,South German gulden,Q586290,,[],Guildeno de Alemaña Meridional,Gulden da Alemaña do Sur,gulden do sur de Alemaña,0.9,0.6667,0.6667,0.6667,0.0,0.0,0.0,gulden do sur de Alemaña,gulden do sur de Alemaña,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7347943782806396,0.7800394296646118,0.8437033891677856,salamandra,es,br,gl,gulden_do_sur_de_Alemaña
entity,gl,South_Jersey_Transportation_Authority,South Jersey Transportation Authority,Q6462132,,[],Autoridade de Transporte de South Jersey,South Jersey Transportation Authorityusa. kgm,Autoridade de Transporte de South Jersey,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Autoridade de Transporte de South Jersey,Autoridade de Transporte de South Jersey,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9461101293563844,,0.9461101293563844,nllb,pt,en,pt,Autoridade_de_Transporte_de_South_Jersey
entity,gl,"South_Region,_Brazil","South Region, Brazil",,,[],"Rexión Sur, Brasil","Rexión Sur, Brasilbrazil. kgm","Región Sur, Brasil",0.9,0.766,0.9444,0.7234,0.0,1.0,0.0,"Región Sur, Brasil","Región Sur, Brasil",mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8724071979522705,0.8092493414878845,0.9647709131240844,salamandra,gl,an,es,"Región_Sur,_Brasil"
entity,gl,Southern_sludge,Southern sludge,,,[],Lodos do sur,Lodo do surweather condition,Lodo do sur,0.9,0.55,0.9565,0.5641,0.0,1.0,0.0,Lodos do sur,Lodos do sur,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7345553040504456,0.578597366809845,0.7229846715927124,nllb,pt,pt,pt,Lodos_do_sur
entity,gl,Sovcomflot,Sovcomflot,Q512482,,[],Sovcomflot,Sovcomflot,Sovcomflot,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sovcomflot,Sovcomflot,mt_vote,2026-03-05T13:57:49,,,,,en,en,en,Sovcomflot
entity,gl,Soviet_Union,Soviet Union,Q15180,,[],Unión Soviética,Unión Soviética,Unión Soviética,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Unión Soviética,Unión Soviética,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8847893476486206,0.8847893476486206,0.8847893476486206,nllb,es,es,es,Unión_Soviética
entity,gl,Soviet_Union_national_football_team,Soviet Union national football team,,,[],Selección de fútbol da Unión Soviética,Selección de fútbol da Unión Soviética,Selección nacional de fútbol da Unión Soviética,0.9,1.0,0.8941,0.8941,1.0,0.0,0.0,Selección de fútbol da Unión Soviética,Selección de fútbol da Unión Soviética,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9017139673233032,0.9017139673233032,0.9140788316726683,nllb,gl,gl,gl,Selección_de_fútbol_da_Unión_Soviética
entity,gl,Spaceport_Florida_Launch_Complex_36,Spaceport Florida Launch Complex 36,,,[],Complexo de Lanzamento Spaceport Florida 36,Complexo de Lanzamento 36 de Florida,Complexo de lanzamento 36 de Spaceport Florida,0.9,0.8101,0.8989,0.878,0.0,0.0,0.0,Complexo de lanzamento 36 de Spaceport Florida,Complexo de lanzamento 36 de Spaceport Florida,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.957844376564026,0.8738951086997986,0.9636685848236084,salamandra,es,es,es,Complexo_de_lanzamento_36_de_Spaceport_Florida
entity,gl,Spacewatch,Spacewatch,Q213563,,[],Reloxo espacial,Spacewatch,Spacewatch,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Reloxo espacial,Reloxo espacial,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8131899833679199,,,nllb,es,en,en,Reloxo_espacial
entity,gl,Spain,Spain,Q29,,[],España,Españaworld. kgm,España,0.9,0.5455,1.0,0.5455,0.0,1.0,0.0,España,España,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9722204804420472,0.735836386680603,0.9722204804420472,nllb,es,es,es,España
entity,gl,Spaniards,Spaniards,Q160894,,[],Español,Españois,Españoles,0.9,0.8,0.875,0.8235,0.0,0.0,0.0,Españois,Españois,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7530664205551147,0.9089822173118592,0.8812357187271118,madlad,es,es,es,Españois
entity,gl,Spanish_Socialist_Workers'_Party,Spanish Socialist Workers' Party,Q138198,,[],Partido Socialista Obrero Español,Partido Socialista Obreiro Español,Partido Socialista Obreiro Español,0.9,0.9851,0.9851,1.0,1.0,1.0,1.0,Partido Socialista Obrero Español,Partido Socialista Obrero Español,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9275872707366944,0.8976337909698486,0.8976337909698486,nllb,es,gl,gl,Partido_Socialista_Obrero_Español
entity,gl,Spanish_language,Spanish language,,,[],Lingua española,Idioma español,Español,0.9,0.6897,0.6364,0.6667,0.0,0.0,0.0,Idioma español,Idioma español,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.902340292930603,0.9280456304550172,0.9108266830444336,madlad,es,es,es,Idioma_español
entity,gl,Spanish–American_War,Spanish–American War,Q12583,,[],Guerra Española-Americana,Guerra Hispano-Estadounidense.,Guerra hispano-estadounidense,0.9,0.5091,0.5185,0.9831,0.0,0.0,1.0,Guerra hispano-estadounidense,Guerra hispano-estadounidense,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9305197596549988,0.8641158938407898,0.8974673748016357,salamandra,es,es,es,Guerra_hispano-estadounidense
entity,gl,Sparta_Prague,Sparta Prague,,,[],Esparta Praga,Sparta Pragaczech. kgm,Sparta Praga,0.9,0.6857,0.0,0.0,0.0,0.0,0.0,Esparta Praga,Esparta Praga,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8978825807571411,0.8630597591400146,,nllb,es,pl,en,Esparta_Praga
entity,gl,Sparta_Rotterdam,Sparta Rotterdam,Q209895,,[],Esparta Rotterdam,Sparta Rotterdam (en inglés).,Sparta Rotterdam,0.9,0.6957,0.9697,0.7111,0.0,1.0,0.0,Sparta Rotterdam,Sparta Rotterdam,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.9100679159164428,0.9103354215621948,1.0,salamandra,es,hu,de,Sparta_Rotterdam
entity,gl,Spata,Spata,Q2717832,,[],Spatas,Spatagreece_ prefectures. kgm,Spata,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Spatagreece_ prefectures. kgm,Spatagreece_ prefectures. kgm,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,,0.6376729607582092,,madlad,en,es,en,Spatagreece__prefectures._kgm
entity,gl,Sponge_cake,Sponge cake,Q1049852,,[],Bolo de esponxa,Bolo de esponxa,Pastel esponxoso,0.9,1.0,0.5161,0.5161,1.0,0.0,0.0,Bolo de esponxa,Bolo de esponxa,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.8870518207550049,0.8870518207550049,0.7342401742935181,nllb,eo,eo,es,Bolo_de_esponxa
entity,gl,Sportpark_De_Toekomst,Sportpark De Toekomst,Q2200744,,[],Sportpark De Toekomst,Páxina do club deportivo,Sportpark De Toekomst,0.9,0.2222,1.0,0.2222,0.0,1.0,0.0,Sportpark De Toekomst,Sportpark De Toekomst,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,0.6660848259925842,1.0,nllb,nl,pt,nl,Sportpark_De_Toekomst
entity,gl,Springer_Science+Business_Media,Springer Science+Business Media,Q176916,,[],Springer Science+Business Media,Springer Science+Business Media,Springer Science+Business Media,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Springer Science+Business Media,Springer Science+Business Media,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,nb,nb,nb,Springer_Science+Business_Media
entity,gl,"Springfield,_Illinois","Springfield, Illinois",,,[],"Springfield, Illinois",SpringfieldCity in Illinois USA,"Springfield, Illinois",0.9,0.0,1.0,0.0,0.0,1.0,0.0,"Springfield, Illinois","Springfield, Illinois",mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,,1.0,nllb,fr,en,fr,"Springfield,_Illinois"
entity,gl,Squeeze_(The_Velvet_Underground_album),Squeeze (The Velvet Underground album),,,[],Squeeze (álbum The Velvet Underground),Squeeze (álbum de The Velvet Underground),Squeeze (álbum de The Velvet Underground),0.9,0.0,0.0,1.0,0.0,0.0,1.0,Squeeze (álbum de The Velvet Underground),Squeeze (álbum de The Velvet Underground),mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,,0.8812721967697144,0.8812721967697144,madlad,en,pt,pt,Squeeze_(álbum_de_The_Velvet_Underground)
entity,gl,Squid,Squid,Q841783,,[],Calamares,SquidGenericName,Squid,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Calamares,Calamares,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7598356008529663,,,nllb,tr,en,en,Calamares
entity,gl,Sri_Jayawardenepura_Kotte,Sri Jayawardenepura Kotte,Q41963,,[],Sri Jayawardenepura Kotte,Sri Jayawardenepura Kotteindia. kgm,Sri Jayawardenepura Kotte,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Sri Jayawardenepura Kotteindia. kgm,Sri Jayawardenepura Kotteindia. kgm,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,,0.9305118322372437,,madlad,en,de,en,Sri_Jayawardenepura_Kotteindia._kgm
entity,gl,Sri_Lanka,Sri Lanka,Q854,,[],Sri Lanka,Sri Lankaworld. kgm,Sri Lanka,0.9,0.6429,1.0,0.6429,0.0,1.0,0.0,Sri Lanka,Sri Lanka,mt_vote,2026-03-05T13:58:19,,,,,en,en,en,Sri_Lanka
entity,gl,Sri_Lankan_rupee,Sri Lankan rupee,Q4596,,[],Rúa de Sri Lanka,Rupia de Sri Lanka,Rupia de Sri Lanka,0.9,0.8824,0.8824,1.0,0.0,0.0,1.0,Rupia de Sri Lanka,Rupia de Sri Lanka,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.7908663749694824,0.9807231426239014,0.9807231426239014,madlad,gl,es,es,Rupia_de_Sri_Lanka
entity,gl,St._Louis,St. Louis,Q38022,,[],San Luís,St. LouisCity in Missouri USA,St. Louis,0.9,0.0,0.0,0.0,0.0,0.0,0.0,San Luís,San Luís,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.6338557004928589,,,nllb,cs,en,en,San_Luís
entity,gl,"St._Louis,_Missouri","St. Louis, Missouri",,,[],"St. Louis, Missouri",St. Louisusa. kgm,"St. Louis, Missouri",0.9,0.6111,1.0,0.5556,0.0,1.0,0.0,"St. Louis, Missouri","St. Louis, Missouri",mt_vote,2026-03-05T13:58:22,,,,,en,en,en,"St._Louis,_Missouri"
entity,gl,St._Louis_Rams,St. Louis Rams,Q5870467,,[],St. Louis Rams,St. LouisCity in Missouri USA,St. Louis Rams,0.9,0.5581,1.0,0.5581,0.0,1.0,0.0,St. Louis Rams,St. Louis Rams,mt_vote,2026-03-05T13:58:23,,,,,en,en,en,St._Louis_Rams
entity,gl,St._Vincent–St._Mary_High_School,St. Vincent–St. Mary High School,Q7592124,,[],St. VincentSt. Mary High School,St. Vincent–St. Mary High School,St. Vincent-St. Mary High School,0.9,0.9841,0.9841,0.9688,1.0,1.0,1.0,St. VincentSt. Mary High School,St. VincentSt. Mary High School,mt_vote,2026-03-05T13:58:24,,,,,en,en,en,St._VincentSt._Mary_High_School
entity,gl,Stacy_Katzman,Stacy Katzman,,,[],Stacy Katzman,Stacy Katzman,Stacy Katzman,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Stacy Katzman,Stacy Katzman,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,1.0,1.0,1.0,nllb,eu,eu,eu,Stacy_Katzman
entity,gl,Stadio_Armando_Picchi,Stadio Armando Picchi,Q777535,,[],Estadio Armando Picchi,Estadio Armando Picchi.,Stadio Armando Picchi,0.9,0.9778,0.9767,0.9545,1.0,1.0,1.0,Stadio Armando Picchi,Stadio Armando Picchi,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.983356237411499,0.9636260271072388,1.0,salamandra,pt,pt,es,Stadio_Armando_Picchi
entity,gl,Stadio_Dino_Manuzzi,Stadio Dino Manuzzi,Q94625,,[],Estadio Dino Manuzzi,Páxina oficial de Dino Manuzzi,Stadio Dino Manuzzi,0.9,0.56,0.9744,0.6122,0.0,1.0,0.0,Stadio Dino Manuzzi,Stadio Dino Manuzzi,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.981904923915863,0.8305571675300598,1.0,salamandra,es,es,it,Stadio_Dino_Manuzzi
entity,gl,Stadio_Marc'Antonio_Bentegodi,Stadio Marc'Antonio Bentegodi,,,[],Estadio Marc'Antonio Bentegodi,Estadio Marc'Antonio Bentegodi.,Stadio Marc'Antonio Bentegodi,0.9,0.9836,0.9831,0.9667,1.0,1.0,1.0,Stadio Marc'Antonio Bentegodi,Stadio Marc'Antonio Bentegodi,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:02,0.986780285835266,0.9577684998512268,1.0,salamandra,es,es,lt,Stadio_Marc'Antonio_Bentegodi
entity,gl,Stadio_Olimpico,Stadio Olimpico,Q159884,,[],Stadio Olimpico,Estadio Olímpico.,Stadio Olímpico,0.9,0.875,0.9333,0.9375,0.0,1.0,1.0,Stadio Olimpico,Stadio Olimpico,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,1.0,0.8561798334121704,0.9005320072174072,nllb,es,es,cs,Stadio_Olimpico
entity,gl,Stadio_Pietro_Barbetti,Stadio Pietro Barbetti,Q2326026,,[],Estadio Pietro Barbetti,Páxina de Pedro Barrié de la Maza,Stadio Pietro Barbetti,0.9,0.3929,0.9778,0.4,0.0,1.0,0.0,Stadio Pietro Barbetti,Stadio Pietro Barbetti,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.9863961935043336,0.551031231880188,0.9999999403953552,salamandra,es,es,cy,Stadio_Pietro_Barbetti
entity,gl,Stan_Lee,Stan Lee,Q181900,,[],Stan Lee,Stan Lee,Stan Lee,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Stan Lee,Stan Lee,mt_vote,2026-03-05T13:58:35,,,,,en,en,en,Stan_Lee
entity,gl,Standard_Chinese,Standard Chinese,Q727694,,[],Chinés estándar,Chinés estándarName,Chino estándar,0.9,0.8824,0.8966,0.7879,0.0,0.0,0.0,Chinés estándar,Chinés estándar,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.8890073895454407,0.7952895164489746,0.8157393932342529,nllb,hu,hu,es,Chinés_estándar
entity,gl,Stanford_University,Stanford University,Q41506,,[],Universidade de Stanford,Universidade de StanfordCity in California USA,Universidade de Stanford,0.9,0.6857,1.0,0.6857,0.0,1.0,0.0,Universidade de Stanford,Universidade de Stanford,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.8948766589164734,0.8116026520729065,0.8948766589164734,nllb,pt,es,pt,Universidade_de_Stanford
entity,gl,Stanislaw_Tillich,Stanislaw Tillich,Q77391,,[],Stanislaw Tillich,Stanislaw Tillich,Stanislaw Tillich,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Stanislaw Tillich,Stanislaw Tillich,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,1.0000001192092896,1.0000001192092896,1.0000001192092896,nllb,de,de,de,Stanislaw_Tillich
entity,gl,Stanyan_Records,Stanyan Records,Q113389376,,[],Stanyan Records,Stanyan Records (en inglés).,Stanyan Records,0.9,0.6977,1.0,0.6977,0.0,1.0,0.0,Stanyan Records,Stanyan Records,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,1.0,0.9643205404281616,1.0,nllb,id,hu,id,Stanyan_Records
entity,gl,Stargate_(production_team),Stargate (production team),,,[],Stargate (equipo de produción),Stargate (equipo de produción),Stargate (equipo de produción),0.9,1.0,1.0,1.0,1.0,1.0,1.0,Stargate (equipo de produción),Stargate (equipo de produción),mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.919999063014984,0.919999063014984,0.919999063014984,nllb,gl,gl,gl,Stargate_(equipo_de_produción)
entity,gl,State_Award_for_Superior_Achievement,State Award for Superior Achievement,,,[],Premio do Estado por logros superiores,Premio do Estado por logros superiores,Premio Estatal de Logros Superiores,0.9,1.0,0.8219,0.8219,1.0,0.0,0.0,Premio do Estado por logros superiores,Premio do Estado por logros superiores,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.8525669574737549,0.8525669574737549,0.8665344715118408,nllb,pt,pt,es,Premio_do_Estado_por_logros_superiores
entity,gl,Staten_Island,Staten Island,Q18432,,[],Staten Island,Staten IslandCity in New York USA,Staten Island,0.9,0.0,1.0,0.0,0.0,1.0,0.0,Staten Island,Staten Island,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,1.0,,1.0,nllb,de,en,de,Staten_Island
entity,gl,States_of_Mexico,States of Mexico,,,[],Estados de México,Estados de Méxicomexico_ states. kgm,Estados de México,0.9,0.6415,1.0,0.6415,0.0,1.0,0.0,Estados de México,Estados de México,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.9777358174324036,0.8056766986846924,0.9777358174324036,nllb,pt,pt,pt,Estados_de_México
entity,gl,Static_Caravan_Recordings,Static Caravan Recordings,Q7604137,,[],Gravacións estáticas de caravanas,Gravacións estáticas de caravanas,Static Caravan Recordings,0.9,1.0,0.4828,0.4828,1.0,0.0,0.0,Gravacións estáticas de caravanas,Gravacións estáticas de caravanas,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.7407061457633972,0.7407061457633972,1.0000001192092896,nllb,gl,gl,hr,Gravacións_estáticas_de_caravanas
entity,gl,Station_wagon,Station wagon,Q188886,,[],Vehículos eléctricos,Station wagon,Station wagon,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Vehículos eléctricos,Vehículos eléctricos,mt_vote_revoted_gte_langfilter,2026-03-09T10:18:03,0.6110883951187134,,,nllb,es,en,en,Vehículos_eléctricos
entity,gl,Steel_Azin_F.C.,Steel Azin F.C.,Q1622208,,[],Steel Azin F.C.,Steel Azin F.C.,Steel Azin F.C.,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Steel Azin F.C.,Steel Azin F.C.,mt_vote,2026-03-05T13:58:49,,,,,en,en,en,Steel_Azin_F.C.
entity,gl,Stellendam,Stellendam,Q2096849,,[],Stellendam,StellenboschCity in South Africa,Stellendam,0.9,0.381,1.0,0.381,0.0,1.0,0.0,Stellendam,Stellendam,mt_vote,2026-03-05T13:58:50,,,,,en,en,en,Stellendam
